# tungsten camera trace v1
# frame	x	y	height	yaw	pitch
7570	4358.179687500	4809.363281250	240.987457275	2.593578100	-0.048799969
7580	4358.179687500	4809.363281250	240.987457275	2.593578100	-0.048799969
7590	4358.179687500	4809.363281250	240.987457275	2.593578100	-0.048799969
7600	4358.179687500	4809.363281250	240.987457275	2.593578100	-0.048799969
7610	4358.179687500	4809.363281250	240.987457275	2.593578100	-0.048799969
7620	4358.179687500	4809.363281250	240.987457275	2.593578100	-0.048799969
7630	4358.179687500	4809.363281250	240.987457275	2.593578100	-0.048799969
7640	4358.179687500	4809.363281250	240.987457275	2.593578100	-0.048799969
7650	4358.179687500	4809.363281250	241.799591064	2.593578100	-0.048799969
7660	4358.179687500	4809.363281250	245.854064941	2.593578100	-0.048799969
7670	4360.674316406	4813.450195312	249.907150269	2.593578100	-0.048799969
7680	4364.240722656	4819.291992188	253.963073730	2.593578100	-0.048799969
7690	4368.017578125	4825.332031250	254.772872925	2.564777851	-0.053599969
7700	4372.335449219	4831.503417969	254.772872925	2.499977589	-0.072799981
7710	4376.939453125	4837.188964844	254.772872925	2.430377483	-0.096800014
7720	4381.730957031	4842.438476562	254.772872925	2.379976988	-0.116000041
7730	4386.598632812	4847.359375000	254.772872925	2.353577137	-0.120800048
7740	4391.509277344	4852.211914062	254.772872925	2.348777294	-0.120800048
7750	4396.444335938	4857.066406250	258.459716797	2.346377373	-0.123200051
7760	4401.641113281	4862.052246094	262.727142334	2.322377682	-0.123200051
7770	4407.118652344	4866.995117188	267.098999023	2.288777828	-0.123200051
7780	4412.951171875	4871.921386719	271.622863770	2.262378216	-0.120800048
7790	4419.001953125	4876.892089844	276.263427734	2.257578373	-0.120800048
7800	4425.213378906	4881.984863281	281.022857666	2.257578373	-0.120800048
7810	4431.650390625	4887.263183594	285.955902100	2.257578373	-0.120800048
7820	4438.259765625	4892.682128906	287.961822510	2.257578373	-0.120800048
7830	4444.841308594	4898.078613281	287.961822510	2.257578373	-0.120800048
7840	4451.455078125	4903.501953125	287.961822510	2.257578373	-0.120800048
7850	4458.010742188	4908.876953125	287.961822510	2.257578373	-0.120800048
7860	4464.552734375	4914.241210938	287.961822510	2.257578373	-0.120800048
7870	4471.089355469	4919.602050781	287.961822510	2.257578373	-0.120800048
7880	4477.618652344	4924.954589844	287.961822510	2.257578373	-0.120800048
7890	4484.140625000	4930.302734375	287.961822510	2.257578373	-0.120800048
7900	4490.682617188	4935.666503906	287.961822510	2.257578373	-0.120800048
7910	4497.210449219	4941.019042969	287.961822510	2.257578373	-0.120800048
7920	4503.735351562	4946.368164062	287.961822510	2.257578373	-0.120800048
7930	4510.268066406	4951.723632812	287.961822510	2.257578373	-0.120800048
7940	4516.797363281	4957.077148438	287.961822510	2.257578373	-0.120800048
7950	4523.313964844	4962.420898438	287.961822510	2.257578373	-0.120800048
7960	4529.852539062	4967.781738281	287.961822510	2.257578373	-0.120800048
7970	4536.419433594	4973.165527344	287.961822510	2.257578373	-0.120800048
7980	4543.059570312	4978.610351562	287.961822510	2.257578373	-0.120800048
7990	4549.632812500	4983.999023438	287.961822510	2.257578373	-0.120800048
8000	4556.287109375	4989.455078125	287.961822510	2.257578373	-0.120800048
8010	4562.849121094	4994.835937500	287.961822510	2.257578373	-0.120800048
8020	4569.426757812	5000.229980469	287.961822510	2.257578373	-0.120800048
8030	4575.998535156	5005.618164062	287.961822510	2.257578373	-0.120800048
8040	4582.560058594	5010.998535156	287.961822510	2.257578373	-0.120800048
8050	4589.138183594	5016.392578125	287.961822510	2.257578373	-0.120800048
8060	4595.727539062	5021.796386719	287.961822510	2.257578373	-0.120800048
8070	4602.308105469	5027.191894531	287.961822510	2.257578373	-0.120800048
8080	4608.886718750	5032.586914062	287.961822510	2.257578373	-0.120800048
8090	4615.487792969	5037.999023438	287.961822510	2.257578373	-0.120800048
8100	4622.086914062	5043.409667969	287.961822510	2.257578373	-0.120800048
8110	4628.693359375	5048.827148438	287.961822510	2.257578373	-0.120800048
8120	4635.318847656	5054.259765625	287.961822510	2.257578373	-0.120800048
8130	4641.996582031	5059.735839844	287.961822510	2.257578373	-0.120800048
8140	4648.714355469	5065.229003906	287.961822510	2.255178452	-0.120800048
8150	4655.379882812	5070.667968750	287.961822510	2.255178452	-0.120800048
8160	4662.174804688	5076.205078125	287.961822510	2.252778530	-0.120800048
8170	4668.867187500	5081.638183594	287.961822510	2.252778530	-0.120800048
8180	4675.552246094	5087.052246094	287.961822510	2.250378609	-0.120800048
8190	4682.245117188	5092.459472656	287.961822510	2.250378609	-0.120800048
8200	4688.938476562	5097.859863281	287.961822510	2.247978687	-0.120800048
8210	4695.656738281	5103.261230469	287.961822510	2.247978687	-0.120800048
8220	4702.373535156	5108.640136719	287.961822510	2.245578766	-0.120800048
8230	4709.079101562	5114.000488281	287.961822510	2.243178844	-0.120800048
8240	4715.779785156	5119.335449219	287.961822510	2.243178844	-0.120800048
8250	4722.475097656	5124.652343750	287.961822510	2.240778923	-0.120800048
8260	4729.180664062	5129.925292969	287.961822510	2.235979080	-0.120800048
8270	4735.903808594	5135.175781250	287.961822510	2.231179237	-0.123200051
8280	4742.608398438	5140.357421875	287.961822510	2.226379395	-0.123200051
8290	4749.446289062	5145.571777344	287.961822510	2.216779470	-0.125600055
8300	4756.293457031	5150.630371094	287.961822510	2.202379704	-0.132800043
8310	4763.090820312	5155.587402344	287.961822510	2.199979782	-0.132800043
8320	4769.875000000	5160.493164062	287.961822510	2.195179939	-0.135200039
8330	4776.589843750	5165.316894531	287.961822510	2.192780018	-0.135200039
8340	4783.296386719	5170.088378906	287.961822510	2.187980175	-0.137600034
8350	4789.985351562	5174.799316406	287.961822510	2.183180332	-0.140000030
8360	4796.632812500	5179.469238281	287.961822510	2.183180332	-0.140000030
8370	4803.236816406	5184.107910156	287.961822510	2.183180332	-0.140000030
8380	4809.841796875	5188.748046875	287.961822510	2.183180332	-0.140000030
8390	4816.440429688	5193.383789062	287.961822510	2.183180332	-0.140000030
8400	4823.138671875	5198.089355469	287.961822510	2.183180332	-0.140000030
8410	4829.804199219	5202.771484375	287.961822510	2.183180332	-0.140000030
8420	4836.257812500	5207.305664062	287.961822510	2.183180332	-0.140000030
8430	4842.688964844	5211.823730469	287.961822510	2.183180332	-0.140000030
8440	4849.048828125	5216.291503906	287.961822510	2.183180332	-0.140000030
8450	4855.421386719	5220.767578125	287.961822510	2.183180332	-0.140000030
8460	4861.833496094	5225.219726562	287.961822510	2.171180725	-0.140000030
8470	4868.260742188	5229.485351562	287.961822510	2.142381191	-0.142400026
8480	4874.849609375	5233.502441406	287.961822510	2.091980934	-0.140000030
8490	4881.677246094	5236.997070312	287.961822510	2.003181458	-0.125600055
8500	4888.817382812	5239.968261719	287.961822510	1.945581317	-0.120800048
8510	4896.075683594	5242.824218750	287.961822510	1.945581317	-0.120800048
8520	4903.249023438	5245.646484375	287.961822510	1.945581317	-0.120800048
8530	4910.426757812	5248.470214844	287.961822510	1.945581317	-0.120800048
8540	4917.562011719	5251.276855469	287.961822510	1.945581317	-0.120800048
8550	4924.628906250	5254.056152344	287.961822510	1.945581317	-0.120800048
8560	4931.667968750	5256.825683594	287.961822510	1.945581317	-0.120800048
8570	4938.706542969	5259.594726562	287.961822510	1.945581317	-0.120800048
8580	4945.666503906	5262.382812500	287.961822510	1.969581246	-0.113600038
8590	4952.458496094	5265.518554688	287.961822510	2.031981230	-0.106400028
8600	4959.096191406	5268.997070312	287.961822510	2.063181400	-0.099200018
8610	4965.680664062	5272.547363281	287.961822510	2.065581322	-0.099200018
8620	4972.282226562	5276.109375000	287.961822510	2.065581322	-0.099200018
8630	4978.865722656	5279.661132812	287.961822510	2.065581322	-0.099200018
8640	4985.476562500	5283.228515625	287.961822510	2.065581322	-0.099200018
8650	4992.031738281	5286.766113281	287.961822510	2.065581322	-0.099200018
8660	4998.567382812	5290.291503906	290.607971191	2.065581322	-0.099200018
8670	5005.213378906	5293.877929688	295.083160400	2.065581322	-0.099200018
8680	5011.942382812	5297.507812500	299.613861084	2.065581322	-0.099200018
8690	5018.832519531	5301.225585938	300.080871582	2.065581322	-0.099200018
8700	5025.684082031	5304.922851562	300.080871582	2.065581322	-0.099200018
8710	5032.573730469	5308.640625000	300.080871582	2.065581322	-0.099200018
8720	5039.421875000	5312.334960938	300.080871582	2.065581322	-0.099200018
8730	5046.225585938	5316.006347656	300.080871582	2.065581322	-0.099200018
8740	5053.014648438	5319.669433594	300.080871582	2.065581322	-0.099200018
8750	5059.794433594	5323.328125000	300.080871582	2.065581322	-0.099200018
8760	5066.569824219	5326.983886719	300.080871582	2.065581322	-0.099200018
8770	5073.359863281	5330.647460938	300.080871582	2.065581322	-0.099200018
8780	5080.120605469	5334.294921875	300.080871582	2.065581322	-0.099200018
8790	5086.884277344	5337.943847656	300.080871582	2.065581322	-0.099200018
8800	5093.638183594	5341.587402344	300.080871582	2.065581322	-0.099200018
8810	5100.519042969	5345.300781250	300.080871582	2.065581322	-0.101600021
8820	5107.236328125	5348.925292969	300.080871582	2.065581322	-0.108800031
8830	5113.939941406	5352.541992188	300.080871582	2.065581322	-0.108800031
8840	5120.709472656	5356.194335938	300.080871582	2.065581322	-0.108800031
8850	5127.330566406	5359.766601562	300.080871582	2.065581322	-0.108800031
8860	5133.960937500	5363.344238281	300.080871582	2.065581322	-0.108800031
8870	5140.587890625	5366.929687500	300.080871582	2.070381165	-0.108800031
8880	5147.180175781	5370.527343750	300.080871582	2.070381165	-0.104000024
8890	5153.842285156	5374.163085938	300.080871582	2.070381165	-0.101600021
8900	5160.481445312	5377.786132812	300.080871582	2.070381165	-0.099200018
8910	5167.230468750	5381.265136719	300.080871582	2.022380829	-0.094400011
8920	5174.266113281	5384.288574219	300.080871582	1.933580756	-0.082399994
8930	5181.612792969	5386.608886719	300.080871582	1.835180640	-0.065599971
8940	5189.197753906	5388.446777344	300.080871582	1.799180627	-0.060799967
8950	5196.809570312	5390.216796875	300.080871582	1.799180627	-0.060799967
8960	5204.401367188	5391.981445312	300.080871582	1.799180627	-0.060799967
8970	5211.989746094	5393.736816406	300.080871582	1.796780586	-0.060799967
8980	5219.637207031	5395.495117188	300.080871582	1.796780586	-0.060799967
8990	5227.345703125	5397.226074219	300.080871582	1.787180424	-0.060799967
9000	5234.955078125	5398.850585938	300.080871582	1.775180221	-0.060799967
9010	5242.679687500	5400.374511719	300.080871582	1.758380055	-0.063199967
9020	5250.306152344	5401.778808594	300.080871582	1.751179934	-0.063199967
9030	5257.861328125	5403.157226562	300.080871582	1.751179934	-0.063199967
9040	5265.419921875	5404.534667969	300.080871582	1.751179934	-0.063199967
9050	5272.987792969	5405.915527344	300.080871582	1.751179934	-0.063199967
9060	5280.552246094	5407.294433594	300.080871582	1.751179934	-0.063199967
9070	5288.091308594	5408.668945312	300.080871582	1.751179934	-0.063199967
9080	5295.638183594	5410.070800781	300.080871582	1.760780096	-0.065599971
9090	5303.109375000	5411.610351562	300.080871582	1.784780502	-0.067999974
9100	5310.507812500	5413.358398438	300.080871582	1.815980673	-0.067999974
9110	5317.839355469	5415.311035156	300.080871582	1.839980960	-0.070399977
9120	5325.143554688	5417.357910156	300.080871582	1.847181082	-0.070399977
9130	5332.423339844	5419.422851562	300.080871582	1.847181082	-0.070399977
9140	5339.686035156	5421.482910156	300.080871582	1.847181082	-0.070399977
9150	5347.019531250	5423.563476562	304.153503418	1.847181082	-0.070399977
9160	5354.600585938	5425.713378906	308.823211670	1.847181082	-0.070399977
9170	5362.354003906	5427.933593750	313.602935791	1.856781244	-0.075199984
9180	5370.152343750	5430.354003906	318.441650391	1.883181453	-0.087200001
9190	5378.105468750	5432.994628906	323.407592773	1.895181656	-0.094400011
9200	5386.070800781	5435.677246094	327.880737305	1.897581697	-0.096800014
9210	5394.077148438	5438.412597656	327.880737305	1.902381778	-0.104000024
9220	5402.051269531	5441.177246094	327.880737305	1.904781818	-0.106400028
9230	5409.981933594	5443.950683594	327.880737305	1.907181859	-0.106400028
9240	5417.915527344	5446.725097656	327.880737305	1.907181859	-0.108800031
9250	5425.786132812	5449.476562500	327.880737305	1.907181859	-0.108800031
9260	5433.638671875	5452.222656250	327.880737305	1.907181859	-0.108800031
9270	5441.494628906	5454.969238281	327.880737305	1.907181859	-0.108800031
9280	5449.320800781	5457.707031250	327.880737305	1.907181859	-0.108800031
9290	5457.112792969	5460.431640625	327.880737305	1.907181859	-0.108800031
9300	5464.915039062	5463.159667969	327.880737305	1.907181859	-0.108800031
9310	5472.662109375	5465.868652344	327.880737305	1.907181859	-0.108800031
9320	5480.458984375	5468.594238281	327.880737305	1.907181859	-0.108800031
9330	5488.298828125	5471.335449219	327.880737305	1.907181859	-0.108800031
9340	5495.968750000	5474.017089844	327.880737305	1.907181859	-0.108800031
9350	5503.778808594	5476.748046875	327.880737305	1.907181859	-0.108800031
9360	5511.416503906	5479.418457031	327.880737305	1.907181859	-0.108800031
9370	5519.042480469	5482.084960938	327.880737305	1.907181859	-0.108800031
9380	5526.637695312	5484.741699219	327.880737305	1.907181859	-0.108800031
9390	5534.204101562	5487.387207031	327.880737305	1.907181859	-0.108800031
9400	5541.761718750	5490.029296875	327.880737305	1.907181859	-0.108800031
9410	5549.264648438	5492.653320312	327.880737305	1.907181859	-0.116000041
9420	5556.679199219	5495.246093750	327.880737305	1.907181859	-0.123200051
9430	5564.029785156	5497.815917969	327.880737305	1.907181859	-0.125600055
9440	5571.367187500	5500.381835938	327.880737305	1.907181859	-0.128000051
9450	5578.625976562	5502.919433594	327.880737305	1.907181859	-0.130400047
9460	5585.884277344	5505.457519531	327.880737305	1.907181859	-0.135200039
9470	5593.069335938	5507.970214844	327.880737305	1.907181859	-0.135200039
9480	5600.247070312	5510.480468750	327.880737305	1.907181859	-0.137600034
9490	5607.440917969	5513.003906250	327.880737305	1.909581900	-0.137600034
9500	5614.650390625	5515.544433594	327.880737305	1.909581900	-0.137600034
9510	5621.739257812	5518.041992188	327.880737305	1.909581900	-0.137600034
9520	5628.905761719	5520.567871094	327.880737305	1.909581900	-0.137600034
9530	5635.980468750	5523.060546875	327.880737305	1.909581900	-0.137600034
9540	5642.990722656	5525.531738281	327.880737305	1.909581900	-0.137600034
9550	5649.968750000	5527.991210938	327.880737305	1.909581900	-0.137600034
9560	5656.899902344	5530.433593750	327.880737305	1.909581900	-0.137600034
9570	5663.835937500	5532.876953125	327.880737305	1.909581900	-0.137600034
9580	5670.731933594	5535.307617188	327.880737305	1.909581900	-0.137600034
9590	5677.587402344	5537.722656250	327.880737305	1.909581900	-0.137600034
9600	5684.400390625	5540.124023438	327.880737305	1.909581900	-0.137600034
9610	5691.197265625	5542.519042969	327.880737305	1.909581900	-0.137600034
9620	5697.933105469	5544.791992188	327.880737305	1.880781770	-0.159200013
9630	5704.529785156	5546.842773438	327.880737305	1.868781567	-0.168799996
9640	5711.053710938	5548.846679688	327.880737305	1.868781567	-0.168799996
9650	5717.598144531	5550.857421875	327.880737305	1.868781567	-0.168799996
9660	5724.141601562	5552.886230469	327.880737305	1.880781651	-0.168799996
9670	5730.558593750	5555.262207031	327.880737305	1.979181647	-0.173599988
9680	5736.644042969	5558.444824219	327.880737305	2.111181736	-0.175999984
9690	5742.282714844	5562.393554688	327.880737305	2.223981142	-0.183199972
9700	5747.588867188	5566.748046875	327.880737305	2.276781321	-0.190399960
9710	5752.785644531	5571.198242188	327.880737305	2.279181242	-0.190399960
9720	5757.978027344	5575.647460938	327.880737305	2.279181242	-0.190399960
9730	5763.170898438	5580.096679688	327.880737305	2.279181242	-0.190399960
9740	5768.359375000	5584.542480469	327.880737305	2.279181242	-0.190399960
9750	5773.478027344	5589.112792969	327.880737305	2.322381496	-0.214399934
9760	5778.371582031	5593.925781250	327.880737305	2.367981911	-0.240799904
9770	5783.117187500	5598.859375000	327.880737305	2.377581596	-0.250399888
9780	5787.845703125	5603.808593750	327.880737305	2.379981518	-0.259999931
9790	5792.580078125	5608.755371094	327.880737305	2.372781754	-0.279199988
9800	5797.470703125	5613.570800781	327.880737305	2.324781418	-0.322399944
9810	5802.636230469	5618.089843750	327.880737305	2.250381231	-0.363199919
9820	5808.286132812	5621.998046875	327.880737305	2.103980780	-0.432799935
9830	5808.286132812	5621.998046875	327.880737305	1.931180596	-0.492799908
9840	5808.286132812	5621.998046875	327.880737305	1.823180676	-0.514399827
9850	5808.286132812	5621.998046875	327.880737305	1.808780551	-0.514399827
9860	5808.286132812	5621.998046875	327.880737305	1.808780551	-0.514399827
9870	5808.286132812	5621.998046875	327.880737305	1.808780551	-0.514399827
9880	5808.286132812	5621.998046875	327.880737305	1.806380510	-0.511999846
9890	5808.286132812	5621.998046875	327.880737305	1.779980302	-0.466399819
9900	5808.286132812	5621.998046875	327.880737305	1.772780180	-0.454399794
9910	5808.286132812	5621.998046875	327.751525879	1.772780180	-0.454399794
9920	5808.286132812	5621.998046875	327.044677734	1.772780180	-0.454399794
9930	5808.286132812	5621.998046875	325.724304199	1.772780180	-0.454399794
9940	5808.286132812	5621.998046875	323.777465820	1.794380188	-0.324799746
9950	5808.286132812	5621.998046875	321.210144043	1.775180340	-0.015199721
9960	5808.286132812	5621.998046875	318.024627686	1.753580332	0.102400281
9970	5808.286132812	5621.998046875	314.228240967	1.758380413	0.145600289
9980	5808.286132812	5621.998046875	309.790740967	1.758380413	0.145600289
9990	5808.286132812	5621.998046875	304.592468262	1.758380413	0.145600289
10000	5808.286132812	5621.998046875	303.582305908	1.758380413	0.145600289
10010	5808.286132812	5621.998046875	303.582305908	1.758380413	0.145600289
10020	5808.286132812	5621.998046875	303.582305908	1.758380413	0.145600289
10030	5808.286132812	5621.998046875	303.582305908	1.758380413	0.145600289
10040	5808.286132812	5621.998046875	303.582305908	1.758380413	0.145600289
10050	5808.286132812	5621.998046875	303.582305908	1.758380413	0.145600289
10060	5808.286132812	5621.998046875	303.582305908	1.758380413	0.145600289
10070	5808.286132812	5621.998046875	303.582305908	1.688780308	0.150400281
10080	5808.286132812	5621.998046875	303.582305908	1.525580406	0.143200293
10090	5808.286132812	5621.998046875	303.582305908	1.223180175	0.100000285
10100	5808.286132812	5621.998046875	303.582305908	0.906379998	0.052000292
10110	5808.286132812	5621.998046875	303.582305908	0.582379878	0.037600294
10120	5808.286132812	5621.998046875	303.582305908	0.248779804	0.042400293
10130	5808.286132812	5621.998046875	303.582305908	-0.111220233	0.052000292
10140	5808.286132812	5621.998046875	303.582305908	-0.413620234	0.073600307
10150	5808.286132812	5621.998046875	303.582305908	-0.574420273	0.076000310
10160	5808.286132812	5621.998046875	303.582305908	-0.576820254	0.076000310
10170	5808.286132812	5621.998046875	303.582305908	-0.576820254	0.076000310
10180	5808.286132812	5621.998046875	303.582305908	-0.576820254	0.076000310
10190	5808.286132812	5621.998046875	303.582305908	-0.576820254	0.076000310
10200	5808.286132812	5621.998046875	303.582305908	-0.576820254	0.076000310
10210	5808.286132812	5621.998046875	303.582305908	-0.605620265	0.073600307
10220	5808.286132812	5621.998046875	303.582305908	-0.824020267	0.040000297
10230	5808.286132812	5621.998046875	303.582305908	-1.126420259	-0.017599706
10240	5808.286132812	5621.998046875	303.582305908	-1.359220266	-0.053599704
10250	5808.286132812	5621.998046875	303.582305908	-1.443220377	-0.055999704
10260	5808.286132812	5621.998046875	303.582305908	-1.445620418	-0.055999704
10270	5808.286132812	5621.998046875	303.582305908	-1.445620418	-0.055999704
10280	5808.286132812	5621.998046875	303.582305908	-1.452820420	-0.055999704
10290	5808.286132812	5621.998046875	303.582305908	-1.616020560	-0.055999704
10300	5808.286132812	5621.998046875	303.582305908	-1.899220705	-0.051199704
10310	5808.286132812	5621.998046875	303.582305908	-2.127221107	-0.051199704
10320	5808.286132812	5621.998046875	303.582305908	-2.228021383	-0.043999705
10330	5808.286132812	5621.998046875	303.582305908	-2.230421305	-0.043999705
10340	5808.286132812	5621.998046875	303.582305908	-2.230421305	-0.043999705
10350	5808.286132812	5621.998046875	303.582305908	-2.230421305	-0.043999705
10360	5808.286132812	5621.998046875	303.582305908	-2.230421305	-0.043999705
10370	5808.286132812	5621.998046875	303.582305908	-2.232821226	0.001600293
10380	5808.286132812	5621.998046875	303.582305908	-2.237621069	0.020800292
10390	5808.246093750	5622.029296875	303.590881348	-2.237621069	0.020800292
10400	5808.045898438	5622.185546875	303.650268555	-2.237621069	0.020800292
10410	5807.845703125	5622.341796875	303.894653320	-2.237621069	0.020800292
10420	5807.645507812	5622.498046875	304.205932617	-2.237621069	0.020800292
10430	5807.445312500	5622.654296875	304.165649414	-2.237621069	0.020800292
10440	5807.245117188	5622.810546875	303.941589355	-2.237621069	0.020800292
10450	5807.044921875	5622.966796875	303.887237549	-2.237621069	0.020800292
10460	5806.844726562	5623.123046875	303.804931641	-2.237621069	0.020800292
10470	5806.641601562	5623.275878906	303.603027344	-2.175221205	0.018400293
10480	5806.419433594	5623.399414062	303.399078369	-1.976021171	0.013600294
10490	5806.173828125	5623.463867188	303.375823975	-1.707221031	0.004000294
10500	5805.987304688	5623.303222656	303.636749268	-1.491220951	0.004000294
10510	5805.829589844	5623.104003906	303.910003662	-1.443220854	0.004000294
10520	5805.673339844	5622.903808594	304.048645020	-1.443220854	0.004000294
10530	5805.517089844	5622.703613281	304.221893311	-1.443220854	0.004000294
10540	5805.360839844	5622.503417969	304.448303223	-1.443220854	0.004000294
10550	5805.110351562	5622.469238281	304.539886475	-1.443220854	0.004000294
10560	5804.858398438	5622.435058594	304.483764648	-1.443220854	0.004000294
10570	5804.608398438	5622.400878906	304.350952148	-1.443220854	0.004000294
10580	5804.358398438	5622.366699219	304.266204834	-1.443220854	0.004000294
10590	5804.107421875	5622.333496094	304.193145752	-1.457620859	-0.003199706
10600	5803.853515625	5622.320800781	304.294281006	-1.575220823	-0.036799703
10610	5803.599609375	5622.329101562	304.535705566	-1.608820796	-0.046399701
10620	5803.346191406	5622.338867188	304.610443115	-1.608820796	-0.046399701
10630	5803.092285156	5622.348632812	304.568695068	-1.608820796	-0.046399701
10640	5802.838378906	5622.358398438	304.524139404	-1.608820796	-0.046399701
10650	5802.584472656	5622.368164062	304.486999512	-1.608820796	-0.046399701
10660	5802.330566406	5622.377929688	304.476867676	-1.608820796	-0.046399701
10670	5802.076171875	5622.385742188	304.476959229	-1.587220669	-0.048799701
10680	5801.822265625	5622.386718750	304.486785889	-1.572820425	-0.051199701
10690	5801.568359375	5622.386718750	304.501098633	-1.572820425	-0.051199701
10700	5801.314453125	5622.386718750	304.735748291	-1.572820425	-0.051199701
10710	5801.060546875	5622.386718750	305.051544189	-1.572820425	-0.051199701
10720	5800.806640625	5622.386718750	305.049468994	-1.572820425	-0.051199701
10730	5800.552734375	5622.386718750	304.947845459	-1.572820425	-0.051199701
10740	5800.298828125	5622.386718750	304.720825195	-1.572820425	-0.051199701
10750	5800.044921875	5622.386718750	304.460937500	-1.572820425	-0.051199701
10760	5799.791503906	5622.386718750	304.261688232	-1.572820425	-0.051199701
10770	5799.537597656	5622.386718750	304.075012207	-1.568020344	-0.055999700
10780	5799.283691406	5622.382812500	304.016662598	-1.560820222	-0.046399701
10790	5799.029785156	5622.377929688	303.980438232	-1.560820222	-0.046399701
10800	5798.775878906	5622.373046875	303.928344727	-1.560820222	-0.046399701
10810	5798.521972656	5622.368164062	303.873870850	-1.560820222	-0.046399701
10820	5798.268066406	5622.363281250	303.764251709	-1.560820222	-0.046399701
10830	5798.014160156	5622.358398438	303.648437500	-1.560820222	-0.046399701
10840	5797.760253906	5622.353515625	303.582000732	-1.560820222	-0.046399701
10850	5797.506347656	5622.348632812	303.517791748	-1.560820222	-0.046399701
10860	5797.252929688	5622.343750000	303.386444092	-1.560820222	-0.046399701
10870	5796.999023438	5622.340820312	303.255523682	-1.568020344	-0.043999702
10880	5796.745117188	5622.340820312	303.355041504	-1.570420384	-0.041599702
10890	5796.491210938	5622.340820312	303.449859619	-1.570420384	-0.039199702
10900	5796.237304688	5622.340820312	303.412750244	-1.570420384	-0.039199702
10910	5795.983398438	5622.340820312	303.384399414	-1.570420384	-0.039199702
10920	5795.729492188	5622.340820312	303.481109619	-1.570420384	-0.039199702
10930	5795.475585938	5622.340820312	303.567840576	-1.570420384	-0.039199702
10940	5795.221679688	5622.340820312	303.560913086	-1.570420384	-0.039199702
10950	5794.967773438	5622.340820312	303.546630859	-1.570420384	-0.039199702
10960	5794.714355469	5622.340820312	303.481689453	-1.570420384	-0.039199702
10970	5794.450683594	5622.340820312	303.407623291	-1.570420384	-0.039199702
10980	5794.179199219	5622.340820312	303.302337646	-1.570420384	-0.039199702
10990	5793.910644531	5622.340820312	303.239776611	-1.570420384	-0.039199702
11000	5793.642578125	5622.340820312	303.260498047	-1.570420384	-0.039199702
11010	5793.375976562	5622.340820312	303.277099609	-1.570420384	-0.039199702
11020	5793.108398438	5622.340820312	303.289245605	-1.570420384	-0.039199702
11030	5792.838867188	5622.340820312	303.426055908	-1.570420384	-0.039199702
11040	5792.563964844	5622.340820312	303.651123047	-1.570420384	-0.039199702
11050	5792.284667969	5622.340820312	303.816711426	-1.570420384	-0.039199702
11060	5792.256835938	5622.340820312	303.831359863	-1.570420384	-0.039199702
11070	5792.256835938	5622.340820312	303.831359863	-1.570420384	-0.039199702
11080	5792.256835938	5622.340820312	303.831359863	-1.570420384	-0.039199702
11090	5792.256835938	5622.340820312	303.831359863	-1.570420384	-0.039199702
11100	5792.256835938	5622.340820312	303.831359863	-1.640020370	-0.041599702
11110	5792.256835938	5622.340820312	303.831359863	-1.810420513	-0.043999702
11120	5792.256835938	5622.340820312	303.831359863	-2.012020588	-0.048799701
11130	5792.256835938	5622.340820312	303.831359863	-2.206420660	-0.048799701
11140	5792.256835938	5622.340820312	303.831359863	-2.331220627	-0.053599700
11150	5792.256835938	5622.340820312	303.831359863	-2.422420502	-0.058399700
11160	5792.256835938	5622.340820312	303.831359863	-2.434420347	-0.058399700
11170	5792.256835938	5622.340820312	303.831359863	-2.434420347	-0.058399700
11180	5792.256835938	5622.340820312	303.831359863	-2.434420347	-0.058399700
11190	5792.256835938	5622.340820312	303.831359863	-2.434420347	-0.058399700
11200	5792.256835938	5622.340820312	303.831359863	-2.434420347	-0.058399700
11210	5792.256835938	5622.340820312	303.831359863	-2.434420347	-0.058399700
11220	5792.256835938	5622.340820312	303.831359863	-2.434420347	-0.058399700
11230	5792.256835938	5622.340820312	303.831359863	-2.427220345	-0.055999700
11240	5792.256835938	5622.340820312	303.831359863	-2.388820171	-0.051199701
11250	5792.256835938	5622.340820312	303.831359863	-2.300020218	-0.048799701
11260	5792.256835938	5622.340820312	303.831359863	-2.139220238	-0.039199702
11270	5792.256835938	5622.340820312	303.831359863	-1.949620008	-0.034399703
11280	5792.256835938	5622.340820312	303.831359863	-1.870420098	-0.034399703
11290	5792.256835938	5622.340820312	303.831359863	-1.848819971	-0.031999703
11300	5792.256835938	5622.340820312	303.831359863	-1.848819971	-0.031999703
11310	5792.256835938	5622.340820312	303.831359863	-1.848819971	-0.031999703
11320	5792.256835938	5622.340820312	303.831359863	-1.848819971	-0.031999703
11330	5792.256835938	5622.340820312	303.831359863	-1.834419847	-0.031999703
11340	5792.256835938	5622.340820312	303.831359863	-1.769619823	-0.029599704
11350	5792.256835938	5622.340820312	303.831359863	-1.647219777	-0.029599704
11360	5792.256835938	5622.340820312	303.831359863	-1.515219688	-0.027199704
11370	5792.256835938	5622.340820312	303.831359863	-1.400019884	-0.027199704
11380	5792.256835938	5622.340820312	303.831359863	-1.248819709	-0.027199704
11390	5792.256835938	5622.340820312	303.831359863	-1.097619534	-0.027199704
11400	5792.256835938	5622.340820312	303.831359863	-0.929619372	-0.029599704
11410	5792.256835938	5622.340820312	303.831359863	-0.795219421	-0.029599704
